monthly_income,monthly_expenses,existing_debt_payment,credit_score,age,debt_to_income_ratio,max_affordable_loan
15000.0,7521.71,442.86,776.0,31,0.531,121298.06
45058.31,22980.54,647.08,639.0,56,0.524,403941.29
69255.3,31329.78,4328.51,691.0,32,0.515,597015.88
74607.85,32549.57,8181.37,805.0,36,0.546,578411.07
57488.11,29645.6,1025.16,712.0,31,0.534,512628.11
58565.23,33684.01,2057.43,673.0,24,0.61,393681.23
70263.75,35311.44,727.27,797.0,23,0.513,755884.48
54223.26,39246.8,7212.26,642.0,51,0.857,125657.2
94829.53,59383.5,14569.79,544.0,41,0.78,322076.79
80983.73,25216.16,4144.06,618.0,42,0.363,906208.8
81820.61,51429.09,8028.89,771.0,58,0.727,354957.99
35846.08,22971.3,1061.52,722.0,42,0.67,242192.55
58015.29,28125.22,4759.29,685.0,67,0.567,508530.75
52488.35,17096.52,3278.93,765.0,64,0.388,657273.86
34859.97,19215.16,4103.13,693.0,32,0.669,213804.55
69004.1,37872.47,4558.95,662.0,59,0.615,505008.79
46558.86,17773.99,343.1,747.0,20,0.389,552722.5
76385.1,25384.07,7650.19,649.0,53,0.432,835549.39
33245.21,17848.26,4166.93,719.0,19,0.662,245960.29
102976.02,53036.6,8967.17,616.0,39,0.602,702986.74
37591.68,18322.57,2332.07,596.0,45,0.549,281867.01
65482.56,35196.11,3587.7,611.0,49,0.592,452858.5
79796.48,30688.41,5834.93,678.0,56,0.458,689733.68
45733.99,22170.78,6661.6,628.0,42,0.63,298676.01
81311.72,51226.28,2332.87,630.0,18,0.659,407985.21
29270.41,14562.16,426.68,668.0,61,0.512,287770.47
96302.94,28814.24,11301.17,674.0,40,0.417,1146077.93
60353.73,28915.24,12132.29,556.0,22,0.68,293230.12
45089.71,17561.37,722.97,478.0,65,0.406,374954.83
52520.46,30990.77,1849.43,712.0,52,0.625,396910.93
80222.98,47959.35,9085.86,691.0,28,0.711,358510.32
45388.62,13670.32,7355.99,570.0,32,0.463,371845.65
41266.06,27394.55,4165.21,715.0,22,0.765,161031.4
54461.59,20868.16,2093.16,715.0,55,0.422,605890.09
30575.95,23967.79,1582.68,656.0,21,0.836,93030.6
105513.6,57260.49,14596.15,837.0,61,0.681,688471.48
45840.14,16641.85,614.63,782.0,27,0.376,544822.65
80790.42,30595.5,3697.22,648.0,26,0.424,874134.94
65236.75,39286.5,4797.73,650.0,50,0.676,375033.66
35386.65,17385.64,5191.6,563.0,59,0.638,245176.05
59851.13,32050.4,1837.67,778.0,23,0.566,548432.22
79600.07,63036.65,11197.02,700.0,63,0.933,90252.79
55293.47,24611.86,1452.13,746.0,44,0.471,529755.67
89827.82,50213.25,13734.27,509.0,60,0.712,403556.37
85537.88,65263.41,10087.84,742.0,45,0.881,172479.78
82972.87,49001.87,3405.35,639.0,63,0.632,593801.97
48508.58,14989.62,623.53,727.0,60,0.322,659227.88
33003.94,20654.14,275.65,722.0,51,0.634,217216.81
44660.31,16772.16,1479.72,678.0,46,0.409,496899.08
64906.02,49394.86,447.68,624.0,49,0.768,249332.37
73644.67,31414.6,4796.15,712.0,39,0.492,753709.16
15000.0,13500.0,2014.98,613.0,32,1.034,0.0
59797.17,46050.18,425.85,764.0,44,0.777,202713.47
63952.23,27531.95,3004.05,622.0,27,0.477,503856.04
53061.39,29343.06,2469.86,682.0,42,0.6,432170.01
92281.85,61187.17,7037.91,620.0,28,0.739,408603.34
70544.5,47091.92,2480.89,693.0,25,0.703,395305.15
92754.8,57169.46,6205.9,597.0,38,0.683,491874.46
54600.99,40285.91,1553.75,615.0,25,0.766,188180.11
83436.94,44351.29,16387.68,850.0,54,0.728,406066.1
100876.66,49933.17,5138.35,748.0,41,0.546,956771.96
92792.34,46207.84,10545.3,710.0,63,0.612,731338.8
32696.46,22192.92,1174.67,721.0,65,0.715,148966.11
53658.1,32451.19,1299.1,704.0,40,0.629,408783.52
51370.88,30498.51,10657.36,673.0,41,0.801,174042.47
72231.36,48343.38,3937.26,741.0,30,0.724,382165.78
77158.84,18698.84,9384.99,614.0,56,0.364,845579.44
39027.68,23280.42,4130.2,808.0,22,0.702,242568.62
61695.96,35955.5,3468.7,690.0,32,0.639,438619.84
15000.0,12004.82,222.68,744.0,41,0.815,50272.77
96048.63,30803.93,6630.65,806.0,28,0.39,1275513.45
47190.64,36977.55,2866.61,719.0,34,0.844,155194.58
61396.6,34462.61,543.39,615.0,25,0.57,473418.47
52258.76,32575.41,494.44,778.0,59,0.633,331495.4
88650.69,71043.58,12800.66,816.0,41,0.946,99295.13
15000.0,9511.71,491.69,524.0,55,0.667,76922.21
59584.74,36349.98,2716.34,672.0,44,0.656,356770.28
57354.53,33629.47,5936.95,703.0,59,0.69,297170.96
48659.09,23233.66,4726.72,659.0,68,0.575,422013.16
103155.66,56294.79,4405.1,580.0,24,0.588,710951.52
37816.76,16740.46,2436.83,609.0,69,0.507,365206.15
79294.9,43082.11,7180.43,532.0,41,0.634,508176.88
68906.32,13781.26,4969.83,756.0,44,0.272,880923.7
91537.98,56236.9,2056.45,790.0,54,0.637,597785.22
43320.27,23035.1,438.04,789.0,62,0.542,379853.48
41675.78,20819.94,1514.8,678.0,20,0.536,348913.93
87401.75,50952.05,7271.54,702.0,39,0.666,514335.03
70633.03,23659.62,3151.21,766.0,65,0.38,932797.72
21376.57,17943.29,2528.55,661.0,55,0.958,16348.54
46517.37,24867.49,5391.04,604.0,39,0.65,287424.2
69659.57,36788.84,3307.86,634.0,57,0.576,463892.92
80944.11,32797.79,1619.56,694.0,65,0.425,699544.63
43019.23,23815.1,4132.91,623.0,66,0.65,285759.33
15000.0,11370.66,2302.86,718.0,46,0.912,22219.06
73080.58,51550.12,5647.26,572.0,27,0.783,259581.21
29491.98,20000.45,1371.16,661.0,34,0.725,144170.8
15000.0,9479.4,1668.32,712.0,59,0.743,72343.77
15000.0,7443.28,406.59,691.0,24,0.523,124187.16
80349.52,26714.25,2958.7,621.0,60,0.369,809559.13
63215.44,32862.18,2416.27,739.0,52,0.558,499369.64
54358.59,27973.98,3146.71,701.0,57,0.573,353870.97
94725.61,67001.24,2860.32,513.0,20,0.738,416617.44
75933.12,45287.16,2742.69,716.0,30,0.633,545713.58
100407.5,79507.35,14558.86,646.0,23,0.937,117052.1
25181.61,18373.09,1193.43,638.0,34,0.777,100007.74
59136.23,28475.61,615.55,614.0,19,0.492,576743.86
19582.17,5497.31,1411.86,600.0,56,0.353,243155.84
54265.44,41124.32,3381.73,697.0,55,0.82,197521.41
53784.6,40548.63,2084.5,724.0,50,0.793,206928.71
75665.34,26109.71,2997.07,692.0,59,0.385,839993.7
61139.1,47467.54,3584.95,756.0,40,0.835,193621.95
75585.18,45904.21,4923.73,727.0,69,0.672,432577.35
77586.0,44542.34,11432.45,519.0,50,0.721,355726.0
113873.22,90212.35,2266.29,607.0,42,0.812,371050.2
52117.58,39176.93,3929.93,775.0,31,0.827,189348.98
36474.43,23624.48,3714.83,578.0,52,0.75,175622.41
66152.09,41079.29,36.17,461.0,47,0.622,397427.01
39943.0,25661.75,2290.49,827.0,26,0.7,255194.16
97049.02,47553.18,14819.05,704.0,47,0.643,638595.9
52919.55,28668.36,1815.41,625.0,24,0.576,422074.13
45860.59,19016.21,3277.23,612.0,25,0.486,442643.43
48217.11,24110.68,238.65,730.0,24,0.505,510809.74
77960.44,38590.8,1011.84,718.0,59,0.508,577126.88
56056.33,25489.05,2524.11,706.0,44,0.5,547602.41
43958.33,25078.75,5030.45,665.0,42,0.685,242107.12
101633.8,50959.48,2592.2,578.0,64,0.527,850414.86
38595.75,24135.28,1474.94,677.0,68,0.664,246869.59
60889.15,18671.77,8084.42,765.0,41,0.439,602935.98
76307.65,40671.73,2802.72,637.0,45,0.57,481617.16
19216.62,10948.34,42.61,728.0,51,0.572,159194.8
72006.51,36248.48,122.6,648.0,69,0.505,607555.38
33622.31,17622.83,430.55,744.0,27,0.537,314980.42
80569.57,25154.87,687.09,602.0,53,0.321,924648.64
35933.72,21684.98,2974.53,681.0,32,0.686,219767.19
77319.23,50036.43,1969.74,717.0,55,0.673,486352.68
87645.83,54693.68,12416.41,626.0,20,0.766,308168.35
81535.91,57548.79,3507.18,709.0,29,0.749,379307.98
66282.92,38459.3,3335.33,678.0,50,0.631,443699.12
54217.48,33712.54,281.61,676.0,43,0.627,354193.17
45589.51,26141.65,1600.64,626.0,58,0.609,329311.81
96775.87,63207.47,3256.66,760.0,58,0.687,528781.65
42512.62,13324.12,5097.71,604.0,23,0.433,478794.54
34073.35,14173.25,5577.94,702.0,20,0.58,227498.45
76634.22,60390.45,1936.76,612.0,44,0.813,212910.28
40096.58,8019.32,2076.26,675.0,58,0.252,574343.48
36248.41,19174.44,1851.57,731.0,31,0.58,347339.23
23909.89,17354.79,5341.9,657.0,66,0.949,20324.26
47927.25,25689.53,1876.06,434.0,66,0.575,322181.8
57932.12,28343.2,9628.83,572.0,67,0.655,372340.29
66077.29,37625.29,380.92,507.0,28,0.575,439914.25
83782.66,41642.66,4407.06,685.0,69,0.55,651323.13
73172.45,40583.45,4211.58,680.0,68,0.612,581161.98
55228.19,24714.22,3319.91,652.0,34,0.508,500583.41
55045.11,39428.87,3543.05,630.0,63,0.781,223367.2
72753.94,55546.88,9851.21,698.0,65,0.899,118049.74
91814.25,48660.77,2711.42,564.0,69,0.56,706532.52
63157.85,21601.67,1897.57,756.0,33,0.372,829401.46
48271.73,22756.43,2121.42,686.0,60,0.515,447082.59
35178.35,18377.23,4138.6,604.0,18,0.64,229575.44
23869.87,14938.5,1532.48,647.0,65,0.69,152513.56
76656.74,30570.56,9515.47,669.0,23,0.523,696135.48
74449.46,32357.65,2150.81,570.0,32,0.464,750533.34
74434.09,46640.51,7192.2,734.0,50,0.723,418289.59
56783.51,39228.11,5805.29,757.0,24,0.793,211810.88
95173.37,43471.47,6783.28,689.0,25,0.528,841471.07
47897.04,16764.8,2945.57,755.0,59,0.412,568690.1
83881.73,75493.56,9492.15,850.0,47,1.013,0.0
59031.43,39403.22,2106.93,530.0,24,0.703,291080.8
44791.23,22841.26,4171.58,684.0,57,0.603,362690.05
74813.26,50899.55,7753.24,573.0,62,0.784,246943.05
70240.9,37321.2,4618.77,805.0,31,0.597,495865.87
68924.32,46873.61,8410.22,700.0,20,0.802,259434.04
62031.96,35600.7,3683.92,624.0,43,0.633,351694.25
59052.67,33287.45,2712.16,659.0,61,0.61,459242.22
119709.3,63800.59,5703.32,787.0,51,0.581,926624.65
89606.42,29829.33,3474.93,716.0,47,0.372,1117737.16
78070.67,65635.13,6692.72,726.0,47,0.926,97679.56
62794.98,25668.7,11796.77,799.0,46,0.597,596946.82
85178.93,29471.61,11166.58,756.0,54,0.477,1037742.32
72949.87,37793.21,7089.62,770.0,61,0.615,601228.94
60655.12,24612.59,7732.36,670.0,42,0.533,475428.72
52410.89,28419.44,6031.4,500.0,21,0.657,284235.36
57977.07,37868.57,3138.1,688.0,18,0.707,248469.59
15000.0,10489.43,1244.13,627.0,25,0.782,64615.96
65265.02,43871.77,6812.42,743.0,69,0.777,279143.17
47788.1,24092.62,1854.99,538.0,19,0.543,355243.37
99816.75,55641.73,3251.37,746.0,34,0.59,705951.12
60483.6,36966.48,6078.1,695.0,58,0.712,351240.15
30275.91,8668.96,1632.73,708.0,69,0.34,389336.82
58753.0,37342.68,2861.91,730.0,60,0.684,349456.32
33846.97,11217.06,975.29,678.0,66,0.36,409267.69
71835.19,61494.65,442.69,653.0,40,0.862,210466.03
67273.68,32918.54,539.92,771.0,38,0.497,592072.24
83945.99,43842.37,5447.87,727.0,46,0.587,567452.0
40227.96,17480.81,2146.89,735.0,22,0.488,357494.93
60850.2,27717.54,498.65,673.0,49,0.464,660474.26
25874.46,23057.09,1697.77,689.0,38,0.957,21011.17
77537.37,53582.62,6901.25,679.0,26,0.78,285434.08
72971.78,23177.27,5270.23,540.0,24,0.39,770412.41
72395.13,56151.97,3710.3,570.0,35,0.827,200016.45
60040.48,43768.69,4009.72,670.0,32,0.796,224908.66
70369.32,35734.82,9566.8,530.0,42,0.644,428147.96
100108.48,59665.11,8615.43,671.0,65,0.682,539243.08
52872.64,28961.43,2885.05,608.0,33,0.602,297198.45
63466.13,53685.17,2996.45,674.0,37,0.893,125583.46
32846.84,14142.42,2980.56,694.0,62,0.521,282401.37
38293.48,21900.1,4858.04,531.0,54,0.699,176648.29
62445.33,30334.58,2902.2,706.0,51,0.532,552715.79
87598.34,29349.29,18038.1,644.0,68,0.541,756367.34
53592.98,47094.6,826.29,494.0,22,0.894,70395.18
54102.09,20167.37,1500.22,643.0,50,0.4,580113.03
49827.87,29050.61,3439.49,710.0,18,0.652,317330.38
46631.08,13471.48,916.25,648.0,65,0.309,550914.3
67374.29,33022.79,13766.97,643.0,66,0.694,387880.42
22568.56,13841.19,549.15,692.0,24,0.638,121696.91
92023.49,39228.68,13157.39,642.0,59,0.569,494613.25
43364.44,27667.39,2160.57,659.0,21,0.688,203046.26
78047.59,39776.47,3980.42,574.0,21,0.561,618666.35
28250.04,20453.38,3006.55,639.0,62,0.83,80449.28
76721.0,57867.9,6222.37,831.0,30,0.835,246354.76
76798.62,35480.06,2201.56,694.0,52,0.491,838901.97
69605.05,39083.93,4711.93,702.0,60,0.629,495794.11
35139.29,20293.58,502.27,629.0,35,0.592,276866.99
66238.7,42585.02,2967.22,648.0,69,0.688,364950.71
30423.6,16798.61,5788.11,662.0,60,0.742,110185.98
53680.92,31056.11,6691.88,750.0,67,0.703,296004.66
85735.33,44024.15,9535.15,776.0,63,0.625,570160.14
79917.55,45336.1,4961.69,644.0,28,0.629,482084.48
60379.57,44964.13,1893.33,678.0,30,0.776,254682.26
35629.84,23049.39,496.48,661.0,60,0.661,168584.09
76139.69,49885.84,5045.48,741.0,48,0.721,372796.85
60484.53,39826.68,5198.08,717.0,56,0.744,274987.8
15000.0,7903.93,600.99,673.0,59,0.567,124868.51
79565.75,47566.32,5053.79,761.0,23,0.661,622999.3
59394.18,22998.85,3719.73,721.0,55,0.45,481327.63
90061.28,66674.27,8566.96,618.0,67,0.835,260286.04
32618.24,6523.65,1347.84,681.0,28,0.241,433852.53
15000.0,8053.92,554.65,666.0,38,0.574,117732.52
66977.1,48299.49,4988.22,601.0,43,0.796,296625.53
67289.09,23242.99,6139.46,662.0,32,0.437,584094.53
17733.21,10816.67,2565.48,771.0,41,0.755,78784.53
35537.51,15916.72,2635.4,768.0,35,0.522,368133.87
128880.44,63754.51,8996.76,753.0,25,0.564,1116313.83
52359.73,36227.24,1029.82,742.0,58,0.712,308366.62
78273.97,45376.09,5503.35,697.0,52,0.65,481079.75
43733.5,10708.0,969.47,632.0,45,0.267,617443.65
15000.0,6053.04,605.87,725.0,46,0.444,169967.43
55743.54,38814.25,3540.83,548.0,64,0.76,229200.77
53359.89,32941.27,10253.2,626.0,69,0.809,212954.74
50003.04,40613.49,5134.33,768.0,63,0.915,84061.14
57133.98,45844.14,2018.12,641.0,19,0.838,170753.95
66606.71,33214.32,6914.86,731.0,35,0.602,475212.23
56247.08,50622.37,959.68,651.0,18,0.917,86651.5
28399.85,15724.2,2542.85,724.0,19,0.643,194875.48
72154.62,29265.89,3641.34,557.0,62,0.456,696748.41
15000.0,6824.31,715.27,782.0,62,0.503,150109.63
15000.0,3172.37,378.93,591.0,31,0.237,202817.4
78479.51,62081.44,12700.09,571.0,45,0.953,59572.98
72675.51,57356.55,2374.22,777.0,61,0.822,267399.88
58565.12,23289.82,4747.85,680.0,38,0.479,564100.14
25113.79,12954.13,1619.9,656.0,37,0.58,181999.86
42302.23,23872.89,1528.83,805.0,51,0.6,306635.76
53431.33,21690.29,3134.37,738.0,51,0.465,584854.96
20102.65,5764.13,1664.95,644.0,63,0.37,243082.16
41524.28,21528.11,3710.98,669.0,56,0.608,290009.47
76308.26,38294.39,4484.93,766.0,21,0.561,561558.56
95682.63,47050.82,3725.49,603.0,60,0.531,887862.2
49514.13,28886.91,112.38,795.0,45,0.586,454527.41
78912.21,60322.7,5191.07,645.0,56,0.83,294079.5
15000.0,7568.04,813.39,610.0,18,0.559,92979.83
76486.28,44022.94,3244.45,767.0,62,0.618,545918.29
39901.29,26296.17,2345.2,739.0,25,0.718,196813.88
67683.64,42851.96,4247.59,538.0,33,0.696,277393.59
53806.19,24634.44,4341.71,671.0,68,0.539,450612.06
93010.35,52500.3,6142.06,592.0,65,0.63,601086.91
38139.11,24108.91,1016.36,744.0,62,0.659,244541.59
75690.16,28818.82,3752.93,818.0,48,0.43,716877.45
53012.31,39204.24,614.0,723.0,24,0.751,261552.13
56042.36,42857.74,87.84,619.0,68,0.766,200827.8
55403.65,24465.31,3818.25,751.0,22,0.51,569770.71
38858.17,22500.84,4516.49,676.0,19,0.695,235570.06
59647.53,38552.69,2058.86,674.0,58,0.681,357579.0
58433.79,27356.24,2088.91,641.0,65,0.504,491441.18
66031.01,41087.27,2185.1,688.0,21,0.655,421324.41
62112.63,35682.98,1172.76,674.0,27,0.593,428567.75
79949.86,26368.45,1662.12,488.0,52,0.351,871542.53
83087.72,51420.84,1158.3,682.0,18,0.633,632782.27
33734.42,12987.03,1099.01,669.0,56,0.418,399863.69
81719.31,56458.27,4481.52,708.0,20,0.746,385220.7
30341.59,13633.03,1444.98,519.0,60,0.497,281817.4
74696.4,39275.9,1140.05,721.0,62,0.541,660980.82
75493.47,57061.12,8985.06,682.0,43,0.875,131740.16
15000.0,9366.86,1005.92,720.0,34,0.692,97437.73
62324.48,24186.82,4035.06,550.0,59,0.453,574846.89
48287.6,19207.0,1580.68,581.0,25,0.43,487488.93
41030.87,18878.49,9373.18,530.0,47,0.689,200148.71
93771.31,57125.16,17287.31,692.0,25,0.794,401579.23
43658.02,26358.31,1676.25,652.0,46,0.642,257707.26
39840.58,16873.86,10618.77,668.0,68,0.69,250138.01
61892.37,23204.6,939.27,569.0,68,0.39,571233.94
77139.74,45685.05,463.54,583.0,35,0.598,539746.85
56458.79,29512.19,4667.37,480.0,41,0.605,398094.58
89159.26,77887.96,4781.01,572.0,26,0.927,125454.84
73274.39,40703.23,2878.77,628.0,37,0.595,564398.33
15000.0,12332.07,1305.96,632.0,69,0.909,26590.57
46763.33,17510.17,657.59,675.0,61,0.389,564935.68
45953.95,14430.37,7031.54,741.0,30,0.467,443566.81
71984.02,27496.98,4200.49,625.0,54,0.44,740474.97
15000.0,10925.54,169.52,719.0,36,0.74,74818.43
123725.24,100640.0,2029.99,742.0,22,0.83,441776.5
73275.65,31704.4,7038.85,772.0,53,0.529,743006.05
63721.92,30644.83,10305.09,719.0,41,0.643,426628.39
89539.19,33546.12,23376.71,686.0,69,0.636,588715.5
118591.35,32998.52,4811.07,594.0,51,0.319,1525557.47
81768.67,53784.3,2828.21,702.0,64,0.692,454858.01
83720.33,48846.88,17322.53,650.0,25,0.79,347704.34
63267.25,34896.52,949.21,790.0,63,0.567,542351.68
56461.86,19196.55,5226.39,687.0,21,0.433,552469.85
48105.11,38291.36,3032.22,667.0,61,0.859,117363.02
39347.2,18670.11,491.53,793.0,55,0.487,282670.72
42824.65,26981.41,142.96,641.0,25,0.633,275806.56
26236.1,8705.55,2002.59,680.0,26,0.408,299767.97
58103.21,30296.25,2188.24,841.0,58,0.559,646989.6
17883.31,10617.43,905.64,701.0,65,0.644,109862.61
64772.91,38802.94,2650.72,770.0,58,0.64,433611.2
59091.73,33871.22,2942.47,800.0,48,0.623,407976.23
63673.38,39743.55,5837.77,636.0,48,0.716,294111.09
46946.71,17859.56,6256.46,753.0,68,0.514,459962.57
136921.51,79360.51,8404.9,653.0,57,0.641,841825.75
94002.9,53305.63,2937.7,843.0,24,0.598,705812.98
28886.44,16891.37,2148.47,795.0,42,0.659,200417.64
65821.7,36916.22,5171.66,739.0,30,0.639,472717.84
44799.85,16083.96,2458.81,764.0,22,0.414,468238.39
34638.01,12204.01,504.73,624.0,69,0.367,424751.65
26498.2,5772.89,2749.29,817.0,35,0.322,415975.15
70805.42,47625.86,11287.35,608.0,24,0.832,219858.85
42965.49,28965.13,136.4,713.0,55,0.677,271051.55
84195.65,56961.1,2686.25,623.0,59,0.708,330292.91
84844.56,50568.92,2360.99,749.0,32,0.624,554734.9
94347.86,21703.04,10590.28,820.0,66,0.342,1062221.79
38690.33,15321.12,1361.72,716.0,62,0.431,447192.88
71884.14,41373.8,2058.31,705.0,50,0.604,576578.17
75811.36,43237.32,2290.49,671.0,69,0.601,570466.07
48145.55,24871.4,4984.15,688.0,48,0.62,325337.07
40705.7,24640.69,223.53,653.0,26,0.611,274792.23
100238.02,55306.1,11669.63,811.0,36,0.668,854031.47
65687.4,37318.03,1292.66,744.0,23,0.588,553433.56
75899.19,34468.88,13306.34,652.0,53,0.629,496137.04
39448.1,27507.22,393.33,685.0,49,0.707,220549.99
29517.89,14327.52,4088.13,850.0,45,0.624,195863.72
45763.76,16035.74,816.41,702.0,67,0.368,562890.74
56899.47,24714.29,2665.61,796.0,55,0.481,563287.86
33394.5,16621.45,1703.47,634.0,27,0.549,278349.18
59753.88,41773.96,5515.01,718.0,52,0.791,210009.26
17787.37,9670.28,2199.9,630.0,63,0.667,122673.19
31998.81,16705.87,83.08,637.0,41,0.525,244335.74
76772.78,27845.53,3224.31,743.0,51,0.405,835420.3
75094.76,50149.96,5396.3,608.0,68,0.74,300408.56
50203.08,22702.19,152.7,585.0,26,0.455,430614.7
34555.89,18487.26,3298.69,735.0,44,0.63,237015.22
34314.91,26492.05,2700.28,641.0,51,0.851,90960.53
50668.29,31734.29,3953.43,658.0,32,0.704,261293.7
76112.96,23272.44,3549.03,536.0,44,0.352,848525.49
83206.14,23678.26,9407.33,578.0,44,0.398,1046563.49
47586.71,25713.64,3655.17,698.0,49,0.617,328055.56
31162.69,11470.64,3469.84,661.0,62,0.479,276129.97
66696.09,43171.18,11145.91,753.0,44,0.814,268158.42
39411.63,21926.24,1003.94,608.0,43,0.582,257596.02
47043.68,27041.07,2060.25,667.0,61,0.619,375939.54
93131.9,41349.5,9564.45,684.0,34,0.547,627176.65
80677.89,65446.51,8888.28,664.0,33,0.921,125246.01
63949.36,57554.42,2159.23,728.0,52,0.934,71839.92
28202.02,14332.62,656.32,593.0,43,0.531,203635.1
65284.91,39363.92,956.99,721.0,55,0.618,483954.9
86566.43,48876.5,2641.33,771.0,47,0.595,736956.34
50609.16,25863.66,2610.9,614.0,59,0.563,410454.46
93777.85,39873.35,9488.59,712.0,54,0.526,766951.51
92318.63,35750.83,520.81,709.0,31,0.393,1126462.32
101593.32,38570.96,2132.2,727.0,35,0.401,1045188.18
67631.08,41308.12,2301.55,680.0,45,0.645,424949.28
74684.79,35254.87,2933.58,793.0,57,0.511,671982.15
95354.68,19070.94,3434.56,849.0,33,0.236,1450796.74
71184.85,43901.74,7771.38,730.0,19,0.726,346245.12
47469.15,25835.6,4627.95,705.0,37,0.642,319489.79
48786.43,36687.44,1134.52,681.0,47,0.775,172190.37
65963.87,39972.02,1187.05,575.0,26,0.624,442851.47
27735.96,9102.91,2535.16,566.0,68,0.42,256050.2
56418.53,12160.93,4985.11,588.0,18,0.304,597801.8
87413.68,38643.76,11262.91,701.0,44,0.571,761737.13
15000.0,6843.51,686.04,665.0,26,0.502,159127.01
98362.05,68014.79,617.35,802.0,37,0.698,616568.9
88059.36,48315.47,2243.37,480.0,44,0.574,602504.97
48505.88,34926.82,1858.68,683.0,56,0.758,204883.92
73584.77,25848.49,8637.11,715.0,52,0.469,629513.66
60078.69,41742.05,7067.75,752.0,50,0.812,226801.05
90749.76,59726.81,2319.59,691.0,30,0.684,442841.58
84567.08,20910.47,2308.85,709.0,31,0.275,1187915.39
24998.23,18708.49,1399.0,694.0,18,0.804,74101.34
74681.56,42121.8,7075.18,715.0,67,0.659,483098.06
54859.3,33398.71,1782.27,678.0,24,0.641,402657.43
62070.81,26086.23,9991.68,849.0,64,0.581,544851.73
41795.7,30982.61,4044.11,726.0,50,0.838,140708.12
103703.43,38590.34,10271.13,696.0,56,0.471,1153979.69
86001.55,58035.03,7247.23,621.0,69,0.759,362444.13
41505.72,27937.13,3589.85,653.0,69,0.76,210700.89
26634.73,10757.1,995.5,801.0,51,0.441,283899.34
50358.18,42678.87,3512.46,481.0,63,0.917,59047.87
70862.57,41435.42,4340.43,685.0,45,0.646,411525.99
66005.15,42776.87,11067.1,678.0,24,0.816,241419.71
91328.32,29310.17,1401.27,720.0,63,0.336,1102230.37
79747.99,69194.1,1307.61,701.0,69,0.884,162811.9
84239.23,30858.21,6056.31,801.0,41,0.438,998021.87
68171.39,47974.45,6910.87,688.0,32,0.805,204581.3
25267.53,10126.83,112.74,675.0,41,0.405,343126.79
55107.54,25192.5,6902.26,756.0,44,0.582,387825.02
86502.24,57810.58,5000.14,803.0,56,0.726,494230.19
58711.93,41341.0,498.3,735.0,20,0.713,334815.39
72577.26,26077.54,3963.85,761.0,27,0.414,802424.99
52031.29,37128.01,5182.7,663.0,29,0.813,193686.97
34254.7,24209.41,2659.05,690.0,58,0.784,146067.12
56916.4,23296.28,2583.5,799.0,46,0.455,601821.86
67726.19,53489.95,15792.03,722.0,25,1.023,0.0
43607.81,14454.74,297.25,661.0,27,0.338,402990.82
54107.22,24688.26,4359.08,683.0,34,0.537,437279.53
36513.42,22705.88,1691.89,763.0,26,0.668,245036.03
87981.12,37124.96,3890.16,770.0,59,0.466,844471.12
52638.61,31034.29,3270.52,613.0,32,0.652,314962.78
96318.89,56458.42,14306.67,709.0,21,0.735,464071.46
98218.7,51264.15,12005.44,679.0,38,0.644,525649.59
